,country,weight_muslim,religion,lwr_index,rwr_index,gex_index,polalien,PVJ13,PVJ32,lrscale,conspiracy,demidea,authority,lwe11,lwe23,lwe27,F8A2_1,lwe20,lwe8,rwe4,F11_4A4_1,rwe12,F11_4A2_1,rwe14,rwe15,rwe17,F11_4A1_1,F6_3A5_1,F6_4A4_1,F6_4A3_1,F6_4A1_1,F6A4_1,vote_all
94,1.0,1.0991622209549,2.0,,,,3.5714285714285716,3.5,3.6,5.0,8.0,3.0,3.0833333333333335,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0
95,1.0,1.0991622209549,1.0,0.5455,-0.201,-0.555,3.25,2.0,1.25,4.0,7.75,6.0,2.0,3.0,,,,4.0,,4.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0
96,1.0,0.401199817657471,3.0,-0.7324999999999999,1.07525,-0.011,5.0,3.3333333333333335,5.0,1.0,7.0,6.0,3.5833333333333335,1.0,5.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,5.0,2.0,2.0,5.0,4.0,2.0,1.0,1.0,3.0,4.0,7.0
97,1.0,1.0991622209549,1.0,-0.201,0.7165,0.897,3.0,3.3333333333333335,,3.0,4.8,3.0,3.1666666666666665,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
98,1.0,1.0991622209549,5.0,-0.5175000000000001,0.63675,-0.364,3.7142857142857144,1.1666666666666667,1.0,6.0,7.4,5.0,2.5833333333333335,1.0,,1.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0
99,1.0,1.0991622209549,2.0,0.22,0.23675,-0.712,4.142857142857143,1.1666666666666667,2.0,5.0,10.2,5.0,2.5833333333333335,1.0,3.0,4.0,5.0,4.0,2.0,5.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
100,1.0,1.0991622209549,5.0,0.4655,1.0785,-0.082,3.5714285714285716,1.3333333333333333,1.0,8.0,5.6,4.0,2.25,1.0,4.0,5.0,5.0,2.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,7.0
101,1.0,1.0991622209549,2.0,-0.817,-0.88325,-0.421,3.2857142857142856,1.3333333333333333,1.0,5.0,4.4,5.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
102,1.0,1.0991622209549,1.0,-0.7295,-1.0865,-0.555,3.25,1.1666666666666667,1.0,5.0,6.0,6.0,1.8333333333333333,1.0,,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,
103,1.0,1.0991622209549,2.0,-0.1535,-0.881,0.277,2.5714285714285716,1.5,1.0,5.0,6.0,5.0,2.3333333333333335,,,3.0,,2.0,,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,4.0,2.0,2.0
104,1.0,1.0991622209549,2.0,,,,3.4285714285714284,4.0,3.2,9.0,6.2,6.0,3.3333333333333335,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,6.0
105,1.0,1.0991622209549,1.0,0.4595,0.3185,1.142,3.5714285714285716,3.1666666666666665,3.2,7.0,6.2,3.0,2.6666666666666665,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0
106,1.0,1.0991622209549,1.0,,,,5.0,,,,,,2.6666666666666665,,,,,,,,,,,,,,,,,,,,
107,1.0,1.0991622209549,2.0,0.526,-0.166,0.452,3.5714285714285716,2.3333333333333335,1.8,6.0,11.0,6.0,1.3333333333333333,3.0,5.0,1.0,5.0,3.0,3.0,5.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0
108,1.0,1.0991622209549,5.0,0.069,-0.1485,-0.579,4.571428571428571,1.5,1.0,7.0,8.6,5.0,2.6666666666666665,2.0,4.0,4.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0
109,1.0,1.0991622209549,5.0,0.1755,1.0425,-0.445,5.0,1.1666666666666667,1.8,9.0,10.0,6.0,2.75,1.0,4.0,,4.0,3.0,,5.0,1.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0
110,1.0,1.0991622209549,5.0,0.618,-1.0865,-0.603,3.5714285714285716,1.4,1.2,3.0,5.6,5.0,1.75,3.0,3.0,4.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0
111,1.0,1.0991622209549,1.0,0.11499999999999999,0.75675,-0.177,3.0,3.0,3.0,6.0,6.2,5.0,2.6666666666666665,1.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,7.0
112,1.0,1.0991622209549,5.0,0.1975,-0.998,-0.593,4.714285714285714,1.0,1.0,6.0,8.4,5.0,2.6666666666666665,2.0,,4.0,,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0
113,1.0,1.0991622209549,2.0,-0.2875,-0.8255,-0.469,4.142857142857143,2.1666666666666665,1.2,7.0,4.4,6.0,3.0,2.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0
114,1.0,1.0991622209549,5.0,-1.3875000000000002,-1.0865,-0.712,1.0,1.0,1.8,4.0,1.0,6.0,2.3333333333333335,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
115,1.0,0.401199817657471,3.0,,,,4.142857142857143,3.8333333333333335,3.0,6.0,7.6,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0
116,1.0,1.0991622209549,2.0,-1.145,0.6859999999999999,0.124,4.571428571428571,1.0,1.0,6.0,8.0,6.0,2.8333333333333335,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,5.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0
117,1.0,1.0991622209549,1.0,1.003,-0.588,-0.159,3.4285714285714284,1.0,1.6,5.0,8.0,6.0,1.5,3.0,4.0,5.0,5.0,3.0,5.0,1.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0
118,1.0,1.0991622209549,5.0,-0.006999999999999999,0.5735,0.63,2.4285714285714284,3.5,3.4,6.0,4.2,4.0,2.9166666666666665,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,0.0
119,1.0,1.0991622209549,2.0,-1.4645,-0.79475,-0.712,1.8571428571428572,1.0,1.0,5.0,3.6,6.0,1.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
120,1.0,1.0991622209549,5.0,-1.1895,-1.04225,-0.445,1.5714285714285714,1.0,1.0,6.0,3.8,6.0,1.5833333333333333,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0
121,1.0,1.0991622209549,1.0,-0.099,-0.92325,0.167,2.4285714285714284,2.0,1.2,5.0,2.0,6.0,2.0,4.0,2.0,3.0,3.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0
122,1.0,1.0991622209549,5.0,-0.9870000000000001,-0.37575000000000003,-0.712,3.0,1.3333333333333333,1.2,6.0,4.0,6.0,1.75,2.0,2.0,2.0,1.0,1.0,,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123,1.0,1.0991622209549,2.0,-0.03,-1.0865,0.52,3.142857142857143,1.0,1.2,6.0,9.6,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0
124,1.0,1.0991622209549,5.0,0.10700000000000001,0.615,0.63,3.0,3.0,3.0,8.0,6.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,6.0
125,1.0,0.401199817657471,3.0,1.4615,2.316,2.288,5.0,5.0,4.4,1.0,11.0,6.0,3.3333333333333335,5.0,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
126,1.0,1.0991622209549,5.0,-0.8345,-1.0865,-0.421,2.142857142857143,1.1666666666666667,1.0,5.0,3.2,6.0,2.0833333333333335,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0
127,1.0,1.0991622209549,5.0,,,,3.0,,,6.0,5.8,5.0,2.6666666666666665,3.0,,,3.0,,3.0,4.0,,,,,,,,3.0,3.0,3.0,3.0,4.0,1.0
128,1.0,1.0991622209549,2.0,-0.037,1.48125,-0.354,3.4285714285714284,1.5,1.2,6.0,6.0,6.0,3.6666666666666665,1.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0
129,1.0,1.0991622209549,2.0,,,,3.142857142857143,3.5,2.6,9.0,10.4,4.0,3.25,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,6.0
130,1.0,1.0991622209549,1.0,-0.271,0.41,0.071,4.0,1.5,1.0,6.0,7.2,5.0,2.1666666666666665,1.0,4.0,3.0,3.0,1.0,3.0,5.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0
131,1.0,1.0991622209549,5.0,-0.517,0.503,-0.482,3.2857142857142856,1.0,1.2,6.0,5.0,6.0,2.5,1.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
132,1.0,1.0991622209549,5.0,0.6379999999999999,-1.0865,-0.712,4.142857142857143,1.0,1.0,3.0,3.0,6.0,1.5833333333333333,1.0,3.0,5.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
133,1.0,1.0991622209549,1.0,0.1375,0.3385,-0.246,4.857142857142857,2.1666666666666665,1.2,7.0,8.0,3.0,2.6666666666666665,1.0,4.0,,4.0,,,5.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,,
134,1.0,1.0991622209549,2.0,-0.043000000000000003,-0.998,-0.494,3.0,1.0,1.0,9.0,7.333333333333333,5.0,2.1666666666666665,3.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
135,1.0,1.0991622209549,1.0,0.8045,-0.56375,-0.484,5.0,1.5,2.8,6.0,9.4,5.0,2.1666666666666665,4.0,4.0,3.0,5.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0
136,1.0,1.0991622209549,5.0,,,,3.4285714285714284,3.5,1.0,5.0,1.0,6.0,3.0833333333333335,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0
137,1.0,1.0991622209549,5.0,-1.4645,-0.19625,-0.712,4.428571428571429,1.0,2.4,8.0,9.4,4.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,
138,1.0,1.0991622209549,1.0,-0.08349999999999999,0.7225,-0.384,4.714285714285714,1.6666666666666667,1.4,6.0,7.6,4.0,2.3333333333333335,2.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,6.0
139,1.0,1.0991622209549,5.0,-0.5609999999999999,-0.94075,-0.712,2.0,1.0,1.0,6.0,1.8,6.0,2.25,3.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
140,1.0,1.0991622209549,5.0,0.46599999999999997,-0.77375,0.243,3.857142857142857,1.0,1.0,6.0,6.0,6.0,2.75,3.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,
141,1.0,1.0991622209549,1.0,0.5645,1.13525,0.801,4.142857142857143,3.8333333333333335,3.0,6.0,4.4,6.0,2.9166666666666665,3.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,1.0
142,1.0,1.0991622209549,5.0,0.9219999999999999,0.50925,-0.494,4.857142857142857,1.5,2.0,6.0,9.8,5.0,2.25,3.0,5.0,2.0,5.0,3.0,5.0,4.0,1.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0
143,1.0,1.0991622209549,1.0,-0.195,-0.46925,-0.012,3.5714285714285716,1.0,1.0,,6.2,,2.5833333333333335,2.0,,1.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0
144,1.0,1.0991622209549,5.0,-0.46399999999999997,-0.998,-0.474,3.4285714285714284,1.0,1.0,4.0,1.8,5.0,2.25,1.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0
145,1.0,1.0991622209549,5.0,-0.6055,0.9885,0.856,4.0,1.1666666666666667,1.2,8.0,5.8,4.0,3.4166666666666665,2.0,4.0,1.0,1.0,3.0,1.0,4.0,5.0,5.0,4.0,,2.0,3.0,3.0,2.0,2.0,4.0,5.0,2.0,1.0
146,1.0,1.0991622209549,5.0,0.48050000000000004,1.27675,1.165,3.4285714285714284,4.0,3.8,6.0,6.0,3.0,2.6666666666666665,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,1.0
147,1.0,1.0991622209549,5.0,-0.4995,0.62775,-0.54,4.571428571428571,1.3333333333333333,1.75,8.0,7.25,,2.8333333333333335,1.0,2.0,2.0,,,3.0,4.0,1.0,4.0,4.0,,,3.0,4.0,,1.0,,1.0,,6.0
148,1.0,1.0991622209549,1.0,-0.7929999999999999,0.91075,0.061,4.142857142857143,1.5,1.8,7.0,3.2,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0
149,1.0,1.0991622209549,5.0,-0.4245,0.48475,-0.494,5.0,1.6666666666666667,1.2,8.0,9.2,,3.25,1.0,4.0,1.0,3.0,1.0,3.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,6.0
150,1.0,1.0991622209549,1.0,-1.2345000000000002,-0.95375,0.306,3.857142857142857,1.0,2.2,4.0,6.8,4.0,1.8333333333333333,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0
151,1.0,0.401199817657471,3.0,-0.1295,0.48375,0.788,2.7142857142857144,2.5,3.0,6.0,6.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0
152,1.0,1.0991622209549,4.0,1.2225,-0.50475,-0.154,4.285714285714286,1.6666666666666667,2.2,6.0,10.8,3.0,2.3333333333333335,5.0,5.0,1.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0
153,1.0,1.0991622209549,5.0,-1.0985,-0.37424999999999997,-0.354,1.8571428571428572,1.0,1.0,7.0,2.8,6.0,2.3333333333333335,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0
154,1.0,1.0991622209549,5.0,-0.162,-0.79475,-0.712,2.857142857142857,1.8333333333333333,1.0,5.0,2.8,6.0,2.1666666666666665,1.0,3.0,5.0,4.0,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
155,1.0,1.0991622209549,2.0,-0.865,-0.688,0.029,5.0,1.8333333333333333,1.0,5.0,8.4,6.0,2.3333333333333335,1.0,,,,1.0,,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,5.0
156,1.0,1.0991622209549,1.0,,,,2.857142857142857,2.3333333333333335,2.6,1.0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,1.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0
157,1.0,1.0991622209549,5.0,-0.261,-0.3105,-0.111,4.2,1.3333333333333333,1.4,7.0,6.4,,2.5833333333333335,,,,,2.0,,5.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,2.0,,
158,1.0,1.0991622209549,5.0,-0.614,-0.9075,-0.02,1.5714285714285714,1.3333333333333333,1.4,6.0,2.8,6.0,2.0833333333333335,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0
159,1.0,1.0991622209549,2.0,-0.6074999999999999,-0.879,-0.593,3.0,1.0,1.0,6.0,6.4,6.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0
160,1.0,1.0991622209549,2.0,,,,2.857142857142857,5.0,2.8,5.0,6.4,3.0,3.0833333333333335,3.0,5.0,2.0,4.0,1.0,2.0,,,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,5.0
161,1.0,1.0991622209549,4.0,,,,3.2857142857142856,2.5,4.2,4.0,6.8,2.0,2.6666666666666665,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,4.0,6.0
162,1.0,1.0991622209549,5.0,-1.1895,0.5890000000000001,-0.712,2.0,1.0,1.0,8.0,1.8,6.0,2.5833333333333335,1.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
163,1.0,1.0991622209549,5.0,,,,,,,6.0,,,3.0833333333333335,,,,,,,,,,,,,,,,,,,,
164,1.0,1.0991622209549,5.0,-0.358,1.48625,0.353,4.142857142857143,1.6666666666666667,1.0,,8.2,3.0,2.9166666666666665,1.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,2.0,4.0,6.0
165,1.0,1.0991622209549,1.0,0.3245,0.21199999999999997,-0.34,3.7142857142857144,1.0,1.0,7.0,8.0,6.0,2.8333333333333335,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,7.0
166,1.0,1.0991622209549,4.0,-0.903,-0.46975,-0.712,2.0,1.1666666666666667,1.0,6.0,2.6,6.0,2.1666666666666665,1.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
167,1.0,1.0991622209549,1.0,-0.869,-0.07325,0.265,3.0,1.3333333333333333,1.2,4.0,2.6,6.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,3.0,2.0,2.0
168,1.0,1.0991622209549,1.0,-1.025,-0.95375,-0.712,3.857142857142857,1.0,1.0,5.0,4.4,6.0,1.4166666666666667,1.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
169,1.0,1.0991622209549,2.0,-0.5295,-0.998,-0.712,2.0,1.0,1.0,4.0,2.2,6.0,1.5833333333333333,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
170,1.0,1.0991622209549,1.0,0.358,-0.4565,-0.712,3.3333333333333335,1.0,1.8,6.0,4.2,6.0,2.25,1.0,,1.0,4.0,5.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
171,1.0,1.0991622209549,1.0,0.10700000000000001,0.615,0.788,3.0,,3.0,6.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0
172,1.0,1.0991622209549,5.0,0.27549999999999997,0.644,0.12,4.571428571428571,1.0,1.0,6.0,5.6,,3.0833333333333335,2.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0
173,1.0,1.0991622209549,2.0,-0.3815,-0.6665,-0.469,3.2857142857142856,1.6666666666666667,1.0,7.0,3.6,5.0,2.3333333333333335,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
174,1.0,1.0991622209549,2.0,-0.514,0.638,-0.445,3.5714285714285716,1.0,1.6,7.0,8.4,6.0,2.75,1.0,2.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,5.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0
175,1.0,1.0991622209549,5.0,0.8455,-0.866,-0.712,3.142857142857143,1.1666666666666667,1.0,3.0,6.4,6.0,2.0,3.0,4.0,1.0,5.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
176,1.0,1.0991622209549,2.0,-0.16549999999999998,1.50225,-0.111,5.0,2.1666666666666665,3.0,10.0,10.0,1.0,2.9166666666666665,1.0,3.0,3.0,5.0,3.0,1.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,4.0,2.0,6.0
177,1.0,1.0991622209549,4.0,-0.8999999999999999,-0.985,-0.363,2.4285714285714284,1.1666666666666667,1.0,4.0,2.4,6.0,2.4166666666666665,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0
178,1.0,1.0991622209549,5.0,0.7545,-1.0865,-0.712,3.857142857142857,1.0,1.0,4.0,5.8,6.0,1.5,4.0,3.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
179,1.0,1.0991622209549,5.0,0.594,-1.04225,-0.593,4.0,1.8333333333333333,1.4,2.0,9.0,6.0,2.4166666666666665,4.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0
180,1.0,1.0991622209549,2.0,0.1385,-0.0265,-0.579,3.6666666666666665,1.1666666666666667,1.8,7.0,6.0,6.0,2.3333333333333335,2.0,,4.0,,,,3.0,,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0
181,1.0,1.0991622209549,,-0.167,-0.94875,-0.555,2.2,1.0,1.2,,2.0,6.0,2.4166666666666665,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
182,1.0,1.0991622209549,1.0,0.545,1.58775,-0.192,4.0,1.8333333333333333,2.2,6.0,7.4,5.0,2.8333333333333335,1.0,4.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0
183,1.0,1.0991622209549,5.0,0.041499999999999995,-1.04225,-0.579,3.5714285714285716,1.0,1.0,3.0,7.6,6.0,2.25,3.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,
184,1.0,1.0991622209549,5.0,0.719,-0.88325,-0.579,2.142857142857143,1.8333333333333333,1.0,2.0,4.2,5.0,2.25,2.0,4.0,5.0,5.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0
185,1.0,1.0991622209549,1.0,-0.305,0.7115,0.172,3.857142857142857,1.3333333333333333,1.2,7.0,8.0,5.0,3.1666666666666665,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0
186,1.0,1.0991622209549,5.0,1.5255,-1.0865,-0.083,2.0,1.0,1.0,1.0,4.0,6.0,1.1666666666666667,5.0,5.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0
187,1.0,1.0991622209549,2.0,0.235,-0.15375,-0.656,4.142857142857143,1.0,1.8,6.0,9.25,,2.8333333333333335,3.0,,3.0,,,,,,,1.0,,,3.0,,1.0,1.0,1.0,1.0,,0.0
188,1.0,1.0991622209549,,-0.006999999999999999,0.615,0.558,3.0,3.0,,,,,2.6666666666666665,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,
